ISIN;VALID_DATE;TYPE;DATETIME;CASHFLOW;VALUE
RU000A0ZYU21;27.05.2018;BOND;26.02.2024;COUPON;
RU000A0ZYU21;27.05.2018;BOND;27.08.2024;COUPON;
RU000A0ZYU21;27.05.2018;BOND;26.02.2025;COUPON;
RU000A0ZYU21;27.05.2018;BOND;28.08.2025;COUPON;
RU000A0ZYU21;27.05.2018;BOND;27.02.2026;COUPON;
RU000A0ZYU21;27.05.2018;BOND;29.08.2026;COUPON;
RU000A0ZYU21;27.05.2018;BOND;28.02.2027;COUPON;
RU000A0ZYU21;27.05.2018;BOND;30.08.2027;COUPON;
RU000A0ZYU21;27.05.2018;BOND;29.02.2028;COUPON;
RU000A0ZYU21;27.05.2018;BOND;30.08.2028;COUPON;
RU000A0ZYU21;27.05.2018;BOND;01.03.2029;COUPON;
RU000A0ZYU21;27.05.2018;BOND;31.08.2029;COUPON;
RU000A0ZYU21;27.05.2018;BOND;02.03.2030;COUPON;
RU000A0ZYU21;27.05.2018;BOND;01.09.2030;COUPON;
RU000A0ZYU21;27.05.2018;BOND;03.03.2031;COUPON;
RU000A0ZYU21;27.05.2018;BOND;02.09.2031;COUPON;
RU000A0ZYU21;27.05.2018;BOND;03.03.2032;COUPON;
RU000A0ZYU21;27.05.2018;BOND;02.09.2032;COUPON;
RU000A0ZYU21;27.05.2018;BOND;04.03.2033;COUPON;
RU000A0ZYU21;27.05.2018;BOND;04.03.2033;REDEMPTION;1000
RU000A0ZYU39;27.05.2018;BOND;22.08.2018;COUPON;11,7
RU000A0ZYU39;27.05.2018;BOND;20.02.2019;COUPON;11,7
RU000A0ZYU39;27.05.2018;BOND;21.08.2019;COUPON;11,7
RU000A0ZYU39;27.05.2018;BOND;19.02.2020;COUPON;11,7
RU000A0ZYU39;27.05.2018;BOND;19.08.2020;COUPON;11,7
RU000A0ZYU39;27.05.2018;BOND;17.02.2021;COUPON;11,7
RU000A0ZYU39;27.05.2018;BOND;18.08.2021;COUPON;
RU000A0ZYU39;27.05.2018;BOND;16.02.2022;COUPON;
RU000A0ZYU39;27.05.2018;BOND;17.08.2022;COUPON;
RU000A0ZYU39;27.05.2018;BOND;15.02.2023;COUPON;
RU000A0ZYU39;27.05.2018;BOND;15.02.2023;REDEMPTION;1000
RU000A0ZYU54;27.05.2018;BOND;22.08.2018;COUPON;10
RU000A0ZYU54;27.05.2018;BOND;20.02.2019;COUPON;
RU000A0ZYU54;27.05.2018;BOND;21.08.2019;COUPON;
RU000A0ZYU54;27.05.2018;BOND;19.02.2020;COUPON;
RU000A0ZYU54;27.05.2018;BOND;19.08.2020;COUPON;
RU000A0ZYU54;27.05.2018;BOND;17.02.2021;COUPON;
RU000A0ZYU54;27.05.2018;BOND;18.08.2021;COUPON;
RU000A0ZYU54;27.05.2018;BOND;16.02.2022;COUPON;
RU000A0ZYU54;27.05.2018;BOND;17.08.2022;COUPON;
RU000A0ZYU54;27.05.2018;BOND;15.02.2023;COUPON;
RU000A0ZYU54;27.05.2018;BOND;15.02.2023;REDEMPTION;1000
RU000A0ZYUE1;27.05.2018;BOND;22.03.2018;COUPON;7
RU000A0ZYUE1;27.05.2018;BOND;22.03.2018;REDEMPTION;1000
RU000A0ZYUQ5;27.05.2018;BOND;08.04.2018;COUPON;6,96
RU000A0ZYUQ5;27.05.2018;BOND;08.04.2018;REDEMPTION;1000
RU000A0ZYUR3;27.05.2018;BOND;08.04.2018;COUPON;6,94
RU000A0ZYUR3;27.05.2018;BOND;08.04.2018;REDEMPTION;1000
RU000A0ZYUS1;27.05.2018;BOND;27.08.2018;COUPON;7,15
RU000A0ZYUS1;27.05.2018;BOND;25.02.2019;COUPON;7,15
RU000A0ZYUS1;27.05.2018;BOND;26.08.2019;COUPON;7,15
RU000A0ZYUS1;27.05.2018;BOND;24.02.2020;COUPON;7,15
RU000A0ZYUS1;27.05.2018;BOND;24.08.2020;COUPON;7,15
RU000A0ZYUS1;27.05.2018;BOND;22.02.2021;COUPON;7,15
RU000A0ZYUS1;27.05.2018;BOND;23.08.2021;COUPON;7,15
RU000A0ZYUS1;27.05.2018;BOND;21.02.2022;COUPON;7,15
RU000A0ZYUS1;27.05.2018;BOND;21.02.2022;REDEMPTION;1000
XS1764143597;27.05.2018;BOND;01.08.2018;COUPON;2,46719
XS1764143597;27.05.2018;BOND;01.02.2019;COUPON;
XS1764143597;27.05.2018;BOND;01.08.2019;COUPON;
XS1764143597;27.05.2018;BOND;01.02.2020;COUPON;
XS1764143597;27.05.2018;BOND;01.08.2020;COUPON;
XS1764143597;27.05.2018;BOND;01.02.2021;COUPON;
XS1764143597;27.05.2018;BOND;01.08.2021;COUPON;
XS1764143597;27.05.2018;BOND;01.02.2022;COUPON;
XS1764143597;27.05.2018;BOND;01.08.2022;COUPON;
XS1764143597;27.05.2018;BOND;01.02.2023;COUPON;
XS1764143597;27.05.2018;BOND;01.08.2023;COUPON;
XS1764143597;27.05.2018;BOND;01.02.2024;COUPON;
XS1764143597;27.05.2018;BOND;01.08.2024;COUPON;
XS1764143597;27.05.2018;BOND;01.02.2025;COUPON;
XS1764143597;27.05.2018;BOND;01.08.2025;COUPON;
XS1764143597;27.05.2018;BOND;01.02.2026;COUPON;
XS1764143597;27.05.2018;BOND;01.08.2026;COUPON;
XS1764143597;27.05.2018;BOND;01.02.2027;COUPON;
XS1764143597;27.05.2018;BOND;01.08.2027;COUPON;
XS1764143597;27.05.2018;BOND;01.02.2028;COUPON;
XS1764143597;27.05.2018;BOND;01.02.2028;REDEMPTION;100000
RU000A0ZYUV5;27.05.2018;BOND;28.08.2018;COUPON;7,15
RU000A0ZYUV5;27.05.2018;BOND;26.02.2019;COUPON;7,15
RU000A0ZYUV5;27.05.2018;BOND;27.08.2019;COUPON;7,15
RU000A0ZYUV5;27.05.2018;BOND;25.02.2020;COUPON;7,15
RU000A0ZYUV5;27.05.2018;BOND;25.08.2020;COUPON;7,15
RU000A0ZYUV5;27.05.2018;BOND;23.02.2021;COUPON;7,15
RU000A0ZYUV5;27.05.2018;BOND;24.08.2021;COUPON;7,15
RU000A0ZYUV5;27.05.2018;BOND;22.02.2022;COUPON;7,15
RU000A0ZYUV5;27.05.2018;BOND;23.08.2022;COUPON;7,15
RU000A0ZYUV5;27.05.2018;BOND;21.02.2023;COUPON;7,15
RU000A0ZYUV5;27.05.2018;BOND;22.08.2023;COUPON;7,15
RU000A0ZYUV5;27.05.2018;BOND;20.02.2024;COUPON;7,15
RU000A0ZYUV5;27.05.2018;BOND;20.08.2024;COUPON;7,15
RU000A0ZYUV5;27.05.2018;BOND;18.02.2025;COUPON;7,15
RU000A0ZYUV5;27.05.2018;BOND;19.08.2025;COUPON;
RU000A0ZYUV5;27.05.2018;BOND;17.02.2026;COUPON;
RU000A0ZYUV5;27.05.2018;BOND;18.08.2026;COUPON;
RU000A0ZYUV5;27.05.2018;BOND;16.02.2027;COUPON;
RU000A0ZYUV5;27.05.2018;BOND;17.08.2027;COUPON;
RU000A0ZYUV5;27.05.2018;BOND;15.02.2028;COUPON;
RU000A0ZYUV5;27.05.2018;BOND;15.02.2028;REDEMPTION;1000
RU000A0ZYUW3;27.05.2018;BOND;28.08.2018;COUPON;7,15
RU000A0ZYUW3;27.05.2018;BOND;26.02.2019;COUPON;7,15
RU000A0ZYUW3;27.05.2018;BOND;27.08.2019;COUPON;7,15
RU000A0ZYUW3;27.05.2018;BOND;25.02.2020;COUPON;7,15
RU000A0ZYUW3;27.05.2018;BOND;25.08.2020;COUPON;7,15
RU000A0ZYUW3;27.05.2018;BOND;23.02.2021;COUPON;7,15
RU000A0ZYUW3;27.05.2018;BOND;24.08.2021;COUPON;7,15
RU000A0ZYUW3;27.05.2018;BOND;22.02.2022;COUPON;7,15
RU000A0ZYUW3;27.05.2018;BOND;23.08.2022;COUPON;7,15
RU000A0ZYUW3;27.05.2018;BOND;21.02.2023;COUPON;7,15
RU000A0ZYUW3;27.05.2018;BOND;22.08.2023;COUPON;7,15
RU000A0ZYUW3;27.05.2018;BOND;20.02.2024;COUPON;7,15
RU000A0ZYUW3;27.05.2018;BOND;20.08.2024;COUPON;7,15
RU000A0ZYUW3;27.05.2018;BOND;18.02.2025;COUPON;7,15
RU000A0ZYUW3;27.05.2018;BOND;19.08.2025;COUPON;
RU000A0ZYUW3;27.05.2018;BOND;17.02.2026;COUPON;
RU000A0ZYUW3;27.05.2018;BOND;18.08.2026;COUPON;
RU000A0ZYUW3;27.05.2018;BOND;16.02.2027;COUPON;
RU000A0ZYUW3;27.05.2018;BOND;17.08.2027;COUPON;
RU000A0ZYUW3;27.05.2018;BOND;15.02.2028;COUPON;
RU000A0ZYUW3;27.05.2018;BOND;15.02.2028;REDEMPTION;1000
RU000A0ZYUY9;27.05.2018;BOND;28.08.2018;COUPON;7,15
RU000A0ZYUY9;27.05.2018;BOND;26.02.2019;COUPON;7,15
RU000A0ZYUY9;27.05.2018;BOND;27.08.2019;COUPON;7,15
RU000A0ZYUY9;27.05.2018;BOND;25.02.2020;COUPON;7,15
RU000A0ZYUY9;27.05.2018;BOND;25.08.2020;COUPON;7,15
RU000A0ZYUY9;27.05.2018;BOND;23.02.2021;COUPON;7,15
RU000A0ZYUY9;27.05.2018;BOND;24.08.2021;COUPON;7,15
RU000A0ZYUY9;27.05.2018;BOND;22.02.2022;COUPON;7,15
RU000A0ZYUY9;27.05.2018;BOND;23.08.2022;COUPON;7,15
RU000A0ZYUY9;27.05.2018;BOND;21.02.2023;COUPON;7,15
RU000A0ZYUY9;27.05.2018;BOND;22.08.2023;COUPON;7,15
RU000A0ZYUY9;27.05.2018;BOND;20.02.2024;COUPON;7,15
RU000A0ZYUY9;27.05.2018;BOND;20.08.2024;COUPON;7,15
RU000A0ZYUY9;27.05.2018;BOND;18.02.2025;COUPON;7,15
RU000A0ZYUY9;27.05.2018;BOND;19.08.2025;COUPON;
RU000A0ZYUY9;27.05.2018;BOND;17.02.2026;COUPON;
RU000A0ZYUY9;27.05.2018;BOND;18.08.2026;COUPON;
RU000A0ZYUY9;27.05.2018;BOND;16.02.2027;COUPON;
RU000A0ZYUY9;27.05.2018;BOND;17.08.2027;COUPON;
RU000A0ZYUY9;27.05.2018;BOND;15.02.2028;COUPON;
RU000A0ZYUY9;27.05.2018;BOND;15.02.2028;REDEMPTION;1000
RU000A0ZYV04;27.05.2018;BOND;28.08.2018;COUPON;7,15
RU000A0ZYV04;27.05.2018;BOND;26.02.2019;COUPON;7,15
RU000A0ZYV04;27.05.2018;BOND;27.08.2019;COUPON;7,15
RU000A0ZYV04;27.05.2018;BOND;25.02.2020;COUPON;7,15
RU000A0ZYV04;27.05.2018;BOND;25.08.2020;COUPON;7,15
RU000A0ZYV04;27.05.2018;BOND;23.02.2021;COUPON;7,15
RU000A0ZYV04;27.05.2018;BOND;24.08.2021;COUPON;7,15
RU000A0ZYV04;27.05.2018;BOND;22.02.2022;COUPON;7,15
RU000A0ZYV04;27.05.2018;BOND;23.08.2022;COUPON;7,15
RU000A0ZYV04;27.05.2018;BOND;21.02.2023;COUPON;7,15
RU000A0ZYV04;27.05.2018;BOND;22.08.2023;COUPON;7,15
RU000A0ZYV04;27.05.2018;BOND;20.02.2024;COUPON;7,15
RU000A0ZYV04;27.05.2018;BOND;20.08.2024;COUPON;7,15
RU000A0ZYV04;27.05.2018;BOND;18.02.2025;COUPON;7,15
RU000A0ZYV04;27.05.2018;BOND;19.08.2025;COUPON;
RU000A0ZYV04;27.05.2018;BOND;17.02.2026;COUPON;
RU000A0ZYV04;27.05.2018;BOND;18.08.2026;COUPON;
RU000A0ZYV04;27.05.2018;BOND;16.02.2027;COUPON;
RU000A0ZYV04;27.05.2018;BOND;17.08.2027;COUPON;
RU000A0ZYV04;27.05.2018;BOND;15.02.2028;COUPON;
RU000A0ZYV04;27.05.2018;BOND;15.02.2028;REDEMPTION;1000
RU000A0ZYU88;27.05.2018;BOND;05.09.2018;COUPON;6,5
RU000A0ZYU88;27.05.2018;BOND;06.03.2019;COUPON;6,5
RU000A0ZYU88;27.05.2018;BOND;04.09.2019;COUPON;6,5
RU000A0ZYU88;27.05.2018;BOND;04.03.2020;COUPON;6,5
RU000A0ZYU88;27.05.2018;BOND;02.09.2020;COUPON;6,5
RU000A0ZYU88;27.05.2018;BOND;03.03.2021;COUPON;6,5
RU000A0ZYU88;27.05.2018;BOND;01.09.2021;COUPON;6,5
RU000A0ZYU88;27.05.2018;BOND;02.03.2022;COUPON;6,5
RU000A0ZYU88;27.05.2018;BOND;31.08.2022;COUPON;6,5
RU000A0ZYU88;27.05.2018;BOND;01.03.2023;COUPON;6,5
RU000A0ZYU88;27.05.2018;BOND;30.08.2023;COUPON;6,5
RU000A0ZYU88;27.05.2018;BOND;28.02.2024;COUPON;6,5
RU000A0ZYU88;27.05.2018;BOND;28.02.2024;REDEMPTION;1000
RU000A0ZYUB7;27.05.2018;BOND;30.05.2018;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;28.11.2018;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;29.05.2019;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;27.11.2019;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;27.05.2020;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;25.11.2020;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;26.05.2021;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;24.11.2021;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;25.05.2022;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;23.11.2022;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;24.05.2023;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;22.11.2023;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;22.05.2024;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;20.11.2024;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;21.05.2025;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;19.11.2025;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;20.05.2026;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;18.11.2026;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;19.05.2027;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;17.11.2027;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;17.05.2028;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;15.11.2028;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;16.05.2029;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;14.11.2029;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;15.05.2030;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;13.11.2030;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;14.05.2031;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;12.11.2031;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;12.05.2032;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;10.11.2032;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;11.05.2033;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;09.11.2033;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;10.05.2034;COUPON;7,25
RU000A0ZYUB7;27.05.2018;BOND;10.05.2034;REDEMPTION;1000
RU000A0ZYV87;27.05.2018;BOND;29.03.2018;COUPON;7,05
RU000A0ZYV87;27.05.2018;BOND;29.03.2018;REDEMPTION;1000
RU000A0ZYVJ8;27.05.2018;BOND;30.03.2018;COUPON;7,08
RU000A0ZYVJ8;27.05.2018;BOND;30.03.2018;REDEMPTION;1000
XS1759801720;27.05.2018;BOND;14.08.2018;COUPON;5,55
XS1759801720;27.05.2018;BOND;14.02.2019;COUPON;5,55
XS1759801720;27.05.2018;BOND;14.08.2019;COUPON;5,55
XS1759801720;27.05.2018;BOND;14.02.2020;COUPON;5,55
XS1759801720;27.05.2018;BOND;14.08.2020;COUPON;5,55
XS1759801720;27.05.2018;BOND;14.02.2021;COUPON;5,55
XS1759801720;27.05.2018;BOND;14.08.2021;COUPON;5,55
XS1759801720;27.05.2018;BOND;14.02.2022;COUPON;5,55
XS1759801720;27.05.2018;BOND;14.08.2022;COUPON;5,55
XS1759801720;27.05.2018;BOND;14.02.2023;COUPON;5,55
XS1759801720;27.05.2018;BOND;14.02.2023;REDEMPTION;1000
XS1772800204;27.05.2018;BOND;15.08.2018;COUPON;5,075
XS1772800204;27.05.2018;BOND;15.02.2019;COUPON;5,075
XS1772800204;27.05.2018;BOND;15.08.2019;COUPON;5,075
XS1772800204;27.05.2018;BOND;15.02.2020;COUPON;5,075
XS1772800204;27.05.2018;BOND;15.08.2020;COUPON;5,075
XS1772800204;27.05.2018;BOND;15.02.2021;COUPON;5,075
XS1772800204;27.05.2018;BOND;15.08.2021;COUPON;5,075
XS1772800204;27.05.2018;BOND;15.02.2022;COUPON;5,075
XS1772800204;27.05.2018;BOND;15.08.2022;COUPON;5,075
XS1772800204;27.05.2018;BOND;15.02.2023;COUPON;5,075
XS1772800204;27.05.2018;BOND;15.02.2023;REDEMPTION;1000
RU000A0ZYUJ0;27.05.2018;BOND;31.08.2018;COUPON;6,9
RU000A0ZYUJ0;27.05.2018;BOND;01.03.2019;COUPON;6,9
RU000A0ZYUJ0;27.05.2018;BOND;30.08.2019;COUPON;6,9
RU000A0ZYUJ0;27.05.2018;BOND;28.02.2020;COUPON;6,9
RU000A0ZYUJ0;27.05.2018;BOND;28.08.2020;COUPON;6,9
RU000A0ZYUJ0;27.05.2018;BOND;26.02.2021;COUPON;6,9
RU000A0ZYUJ0;27.05.2018;BOND;27.08.2021;COUPON;6,9
RU000A0ZYUJ0;27.05.2018;BOND;27.08.2021;REDEMPTION;1000
RU000A0ZYVT7;27.05.2018;BOND;31.03.2018;COUPON;7,11
RU000A0ZYVT7;27.05.2018;BOND;31.03.2018;REDEMPTION;1000
RU000A0ZYVU5;27.05.2018;BOND;31.08.2018;COUPON;7,3
RU000A0ZYVU5;27.05.2018;BOND;01.03.2019;COUPON;7,3
RU000A0ZYVU5;27.05.2018;BOND;30.08.2019;COUPON;7,3
RU000A0ZYVU5;27.05.2018;BOND;28.02.2020;COUPON;7,3
RU000A0ZYVU5;27.05.2018;BOND;28.08.2020;COUPON;7,3
RU000A0ZYVU5;27.05.2018;BOND;26.02.2021;COUPON;7,3
RU000A0ZYVU5;27.05.2018;BOND;27.08.2021;COUPON;7,3
RU000A0ZYVU5;27.05.2018;BOND;25.02.2022;COUPON;7,3
RU000A0ZYVU5;27.05.2018;BOND;26.08.2022;COUPON;7,3
RU000A0ZYVU5;27.05.2018;BOND;24.02.2023;COUPON;7,3
RU000A0ZYVU5;27.05.2018;BOND;25.08.2023;COUPON;7,3
RU000A0ZYVU5;27.05.2018;BOND;23.02.2024;COUPON;7,3
RU000A0ZYVU5;27.05.2018;BOND;23.08.2024;COUPON;
RU000A0ZYVU5;27.05.2018;BOND;21.02.2025;COUPON;
RU000A0ZYVU5;27.05.2018;BOND;22.08.2025;COUPON;
RU000A0ZYVU5;27.05.2018;BOND;20.02.2026;COUPON;
RU000A0ZYVU5;27.05.2018;BOND;21.08.2026;COUPON;
RU000A0ZYVU5;27.05.2018;BOND;19.02.2027;COUPON;
RU000A0ZYVU5;27.05.2018;BOND;20.08.2027;COUPON;
RU000A0ZYVU5;27.05.2018;BOND;18.02.2028;COUPON;
RU000A0ZYVU5;27.05.2018;BOND;18.02.2028;REDEMPTION;1000
RU000A0ZYVY7;27.05.2018;BOND;04.06.2018;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;03.09.2018;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;03.12.2018;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;04.03.2019;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;03.06.2019;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;02.09.2019;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;02.12.2019;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;02.03.2020;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;01.06.2020;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;31.08.2020;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;30.11.2020;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;01.03.2021;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;31.05.2021;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;30.08.2021;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;29.11.2021;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;28.02.2022;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;30.05.2022;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;29.08.2022;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;28.11.2022;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;27.02.2023;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;29.05.2023;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;28.08.2023;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;27.11.2023;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;26.02.2024;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;27.05.2024;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;26.08.2024;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;25.11.2024;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;24.02.2025;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;26.05.2025;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;25.08.2025;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;24.11.2025;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;23.02.2026;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;25.05.2026;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;24.08.2026;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;23.11.2026;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;22.02.2027;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;24.05.2027;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;23.08.2027;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;22.11.2027;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;21.02.2028;COUPON;13,9
RU000A0ZYVY7;27.05.2018;BOND;21.02.2028;REDEMPTION;1000
RU000A0ZYW94;27.05.2018;BOND;04.06.2018;COUPON;14,5
RU000A0ZYW94;27.05.2018;BOND;03.09.2018;COUPON;14,5
RU000A0ZYW94;27.05.2018;BOND;03.12.2018;COUPON;14,5
RU000A0ZYW94;27.05.2018;BOND;04.03.2019;COUPON;14,5
RU000A0ZYW94;27.05.2018;BOND;03.06.2019;COUPON;
RU000A0ZYW94;27.05.2018;BOND;02.09.2019;COUPON;
RU000A0ZYW94;27.05.2018;BOND;02.12.2019;COUPON;
RU000A0ZYW94;27.05.2018;BOND;04.03.2020;COUPON;
RU000A0ZYW94;27.05.2018;BOND;04.03.2020;REDEMPTION;1000
RU000A0ZYWB3;27.05.2018;BOND;05.09.2018;COUPON;7,35
RU000A0ZYWB3;27.05.2018;BOND;07.03.2019;COUPON;7,35
RU000A0ZYWB3;27.05.2018;BOND;06.09.2019;COUPON;7,35
RU000A0ZYWB3;27.05.2018;BOND;07.03.2020;COUPON;7,35
RU000A0ZYWB3;27.05.2018;BOND;06.09.2020;COUPON;7,35
RU000A0ZYWB3;27.05.2018;BOND;08.03.2021;COUPON;7,35
RU000A0ZYWB3;27.05.2018;BOND;07.09.2021;COUPON;7,35
RU000A0ZYWB3;27.05.2018;BOND;09.03.2022;COUPON;
RU000A0ZYWB3;27.05.2018;BOND;08.09.2022;COUPON;
RU000A0ZYWB3;27.05.2018;BOND;10.03.2023;COUPON;
RU000A0ZYWB3;27.05.2018;BOND;09.09.2023;COUPON;
RU000A0ZYWB3;27.05.2018;BOND;10.03.2024;COUPON;
RU000A0ZYWB3;27.05.2018;BOND;09.09.2024;COUPON;
RU000A0ZYWB3;27.05.2018;BOND;11.03.2025;COUPON;
RU000A0ZYWB3;27.05.2018;BOND;10.09.2025;COUPON;
RU000A0ZYWB3;27.05.2018;BOND;12.03.2026;COUPON;
RU000A0ZYWB3;27.05.2018;BOND;11.09.2026;COUPON;
RU000A0ZYWB3;27.05.2018;BOND;13.03.2027;COUPON;
RU000A0ZYWB3;27.05.2018;BOND;12.09.2027;COUPON;
RU000A0ZYWB3;27.05.2018;BOND;13.03.2028;COUPON;
RU000A0ZYWB3;27.05.2018;BOND;12.09.2028;COUPON;
RU000A0ZYWB3;27.05.2018;BOND;14.03.2029;COUPON;
RU000A0ZYWB3;27.05.2018;BOND;13.09.2029;COUPON;
RU000A0ZYWB3;27.05.2018;BOND;15.03.2030;COUPON;
RU000A0ZYWB3;27.05.2018;BOND;14.09.2030;COUPON;
RU000A0ZYWB3;27.05.2018;BOND;16.03.2031;COUPON;
RU000A0ZYWB3;27.05.2018;BOND;15.09.2031;COUPON;
RU000A0ZYWB3;27.05.2018;BOND;16.03.2032;COUPON;
RU000A0ZYWB3;27.05.2018;BOND;15.09.2032;COUPON;
RU000A0ZYWB3;27.05.2018;BOND;17.03.2033;COUPON;
RU000A0ZYWB3;27.05.2018;BOND;17.03.2033;REDEMPTION;1000
RU000A0ZYUA9;27.05.2018;BOND;06.06.2018;COUPON;6,9
RU000A0ZYUA9;27.05.2018;BOND;05.12.2018;COUPON;6,9
RU000A0ZYUA9;27.05.2018;BOND;05.06.2019;COUPON;6,9
RU000A0ZYUA9;27.05.2018;BOND;04.12.2019;COUPON;6,9
RU000A0ZYUA9;27.05.2018;BOND;03.06.2020;COUPON;6,9
RU000A0ZYUA9;27.05.2018;BOND;02.12.2020;COUPON;6,9
RU000A0ZYUA9;27.05.2018;BOND;02.06.2021;COUPON;6,9
RU000A0ZYUA9;27.05.2018;BOND;01.12.2021;COUPON;6,9
RU000A0ZYUA9;27.05.2018;BOND;01.06.2022;COUPON;6,9
RU000A0ZYUA9;27.05.2018;BOND;30.11.2022;COUPON;6,9
RU000A0ZYUA9;27.05.2018;BOND;31.05.2023;COUPON;6,9
RU000A0ZYUA9;27.05.2018;BOND;29.11.2023;COUPON;6,9
RU000A0ZYUA9;27.05.2018;BOND;29.05.2024;COUPON;6,9
RU000A0ZYUA9;27.05.2018;BOND;27.11.2024;COUPON;6,9
RU000A0ZYUA9;27.05.2018;BOND;28.05.2025;COUPON;6,9
RU000A0ZYUA9;27.05.2018;BOND;26.11.2025;COUPON;6,9
RU000A0ZYUA9;27.05.2018;BOND;27.05.2026;COUPON;6,9
RU000A0ZYUA9;27.05.2018;BOND;25.11.2026;COUPON;6,9
RU000A0ZYUA9;27.05.2018;BOND;26.05.2027;COUPON;6,9
RU000A0ZYUA9;27.05.2018;BOND;24.11.2027;COUPON;6,9
RU000A0ZYUA9;27.05.2018;BOND;24.05.2028;COUPON;6,9
RU000A0ZYUA9;27.05.2018;BOND;22.11.2028;COUPON;6,9
RU000A0ZYUA9;27.05.2018;BOND;23.05.2029;COUPON;6,9
RU000A0ZYUA9;27.05.2018;BOND;23.05.2029;REDEMPTION;1000
RU000A0ZYWU3;27.05.2018;BOND;05.09.2018;COUPON;9,25
